,baseFare
257557,171.16
102283,171.16
38385,226.98
90976,273.49
175694,217.67
18844,226.98
98572,189.77
226543,124.65
4273,338.6
144158,87.44
158201,92.09
131059,171.16
36708,152.55
22191,78.14
131700,352.56
81016,347.91
179018,217.67
5218,282.79
233419,171.16
50084,217.67
92399,213.03
140293,124.65
234077,217.67
77938,226.98
165678,143.26
121225,217.67
238257,171.16
81856,271.63
78729,273.49
153889,222.33
55676,217.68
168359,217.67
123011,217.67
72372,180.47
145374,152.56
13788,338.6
159291,264.19
5412,199.07
209448,115.35
25971,292.09
173795,217.67
85934,152.56
130938,152.56
16286,106.05
163250,217.67
74826,231.63
91626,264.18
49591,226.98
63914,124.65
56721,271.63
139821,152.56
296,152.56
286995,199.07
11758,282.79
165209,171.16
260639,385.12
119720,152.56
10845,82.79
244537,217.67
78912,180.47
216734,310.7
102435,347.91
13787,338.6
64505,180.47
23994,87.44
253672,273.49
242597,310.7
174778,87.44
265105,217.67
71150,245.58
187171,124.65
241257,301.4
64022,236.28
70729,315.35
40256,208.37
123772,152.56
59596,180.47
228093,385.12
1785,217.67
2796,282.79
205507,310.7
97050,152.56
151954,310.7
25514,271.63
167901,143.26
252451,236.28
61353,157.21
37909,115.35
174140,124.65
103557,152.56
92175,217.67
125783,124.65
58590,226.98
46094,124.65
253896,171.16
91049,199.07
251123,236.28
28006,217.67
90414,180.47
214179,133.95
79013,124.65
209288,143.26
160734,143.26
189044,124.65
122598,152.56
232478,310.7
254301,124.65
53360,180.47
183089,124.65
171196,124.65
185973,124.65
15084,366.51
282096,431.63
137972,171.16
75769,185.12
64650,320.0
132507,199.07
115518,217.67
68043,271.63
49802,152.56
114095,152.56
1401,68.84
226629,310.7
13296,240.93
262167,143.26
201223,143.26
10148,87.44
169119,199.07
30513,82.79
86558,152.56
156289,175.81
187879,115.35
276728,264.19
144157,87.44
199427,143.26
86255,222.33
275719,199.07
119522,208.37
68579,320.0
186495,310.7
176223,124.65
101622,124.65
38843,366.51
165322,217.67
125587,152.56
155719,222.33
90004,217.67
45980,82.79
127802,199.07
22718,124.65
272313,124.65
206923,124.65
99025,152.56
187233,124.65
152611,171.16
85511,271.63
47622,180.47
150694,152.56
88526,222.33
37806,292.09
209471,124.65
197830,124.65
195699,171.16
283751,264.19
134416,152.56
13053,194.42
190119,310.7
238282,236.28
153415,199.07
260556,385.12
219911,133.95
61339,282.79
65726,240.93
172369,180.47
130151,217.67
40961,240.93
145444,124.65
55243,199.07
137650,310.7
178117,87.44
262774,124.65
152935,147.91
238647,161.86
47153,180.47
182695,124.65
51857,226.98
10884,152.56
113866,171.16
197837,133.95
254897,236.28
239968,143.26
105388,152.56
58493,217.68
24345,226.98
98308,189.77
115948,208.37
218063,115.35
272102,171.16
78808,226.98
191080,124.65
100345,273.49
65525,240.93
74811,292.09
139435,217.67
9791,161.86
25464,106.05
122776,310.7
261088,217.67
37549,189.77
24898,199.07
252684,199.07
39468,106.05
15533,82.79
35433,236.28
82635,217.67
69941,180.47
160001,92.09
71834,180.47
95352,273.49
215606,171.16
99658,180.47
283166,310.7
69148,226.97
104515,152.56
22634,115.35
196970,171.16
287112,161.86
254159,347.91
283703,217.67
223322,171.16
100590,152.56
244082,143.26
44515,292.09
269791,199.07
137716,217.67
276253,143.26
154928,226.98
136932,87.44
21289,199.07
54640,226.98
71761,180.47
170602,124.65
118237,124.65
185053,217.67
91813,278.14
188460,310.7
154714,203.72
18623,82.79
152238,171.16
33816,292.09
15232,171.16
198773,171.16
104887,226.98
21693,217.67
234917,124.65
110673,171.16
81957,338.6
143283,171.16
167494,124.65
101794,273.49
217445,171.16
209509,217.67
5500,217.67
49231,347.91
24976,180.47
265407,310.7
142285,124.65
20121,87.44
286350,217.67
262477,124.65
66258,271.63
51906,226.98
258982,310.7
175955,199.07
95774,189.77
219629,133.95
6984,217.67
133134,143.26
73316,338.6
72257,304.19
74113,273.49
217584,124.65
257826,143.26
270136,217.67
217173,217.67
149409,87.44
50730,226.98
157861,199.07
203247,199.07
25981,217.67
65982,226.97
248107,217.67
3657,82.79
206519,143.26
261599,292.09
156094,222.33
273914,171.16
98340,189.77
198529,217.67
45707,180.47
138029,143.26
271761,124.65
38536,217.68
6907,217.67
185761,124.65
148090,124.65
96635,189.77
174598,124.65
288565,366.51
253752,171.16
80763,124.65
121289,217.67
194167,133.95
1241,217.67
33763,292.09
37700,271.63
196570,217.67
85270,431.63
94717,189.77
98276,124.65
20493,106.05
19013,101.39
24187,133.95
273379,338.6
146280,124.65
157139,143.26
120739,87.44
46845,124.65
95967,271.63
58141,199.07
286135,310.7
270468,171.16
283172,366.51
204190,217.67
144586,310.7
282157,310.7
42007,385.12
230894,199.07
64613,180.47
133176,87.44
102902,124.65
264618,124.65
147149,217.67
230641,171.16
106490,264.19
174064,217.67
247924,217.67
149257,87.44
156156,157.21
74592,222.33
233656,310.7
212311,171.16
132514,310.7
118325,124.65
227442,171.16
163928,92.09
159285,217.67
122629,124.65
246194,310.7
176511,87.44
202462,171.16
227675,171.16
148158,310.7
77903,217.67
123010,217.67
118868,87.44
45030,124.65
143715,152.56
21152,213.03
171158,87.44
114045,226.98
273605,124.65
47240,82.79
113196,124.65
210662,199.07
1723,199.07
200709,171.16
178281,143.26
112055,217.67
101788,217.67
16858,161.86
98430,338.6
110211,217.67
85405,273.49
30689,152.55
251088,217.67
280042,124.65
153108,152.56
185341,171.16
158980,124.65
46350,171.16
211065,236.28
210487,171.16
181631,152.56
53102,271.63
96877,273.49
117307,217.67
147635,87.44
66208,271.63
205813,217.67
39653,271.63
185250,217.67
31216,180.47
162712,124.65
267151,217.67
87301,271.63
150492,171.16
188101,115.35
104680,124.65
191168,133.95
110697,124.65
17807,347.91
259145,217.67
136954,87.44
263027,310.7
116664,152.56
146509,310.7
124319,124.65
47901,82.79
200108,310.7
28459,133.95
130764,124.65
283578,199.07
210254,217.67
233081,124.65
223390,124.65
211371,115.35
151008,124.65
161197,217.67
72793,124.65
155777,222.33
218561,310.7
97077,152.56
265356,217.67
58451,299.54
261038,310.7
207951,171.16
171073,87.44
165757,124.65
81140,226.98
248516,199.07
86282,208.37
215694,171.16
239681,171.16
189816,199.07
256226,161.86
19649,271.63
212016,217.67
157930,171.16
138430,124.65
257551,310.7
27937,217.67
280796,132.09
212371,171.16
143232,171.16
68985,422.33
56505,271.63
206111,171.16
71639,180.47
117130,310.7
209527,115.35
38859,180.47
253020,199.07
243416,161.86
118648,124.65
114606,124.65
132555,152.56
243570,124.65
133721,217.67
25617,271.63
286503,375.81
70040,208.37
59279,124.65
107600,124.65
208572,217.67
115776,310.7
92658,273.49
144953,199.07
155037,236.28
119477,310.7
277541,310.7
192698,133.95
226536,115.35
103327,152.56
138064,152.56
158360,124.65
219086,171.16
262219,171.16
32147,292.09
199902,115.35
46866,385.12
204373,171.16
196176,236.28
95115,440.93
163345,171.16
15998,82.79
23854,217.67
17526,106.05
244398,310.7
117183,347.91
105333,217.67
188737,171.16
95138,273.49
38449,133.95
269732,338.6
7868,106.05
50998,217.67
176293,87.44
185844,124.65
80971,271.63
99058,124.65
101050,271.63
185942,124.65
57506,422.33
114678,199.07
219050,171.16
236127,217.67
160917,310.7
258983,310.7
159457,217.67
212294,264.19
101951,273.49
88794,264.18
264154,124.65
91033,273.49
92815,217.67
144445,87.44
236172,310.7
208373,217.67
283775,459.53
103039,124.65
109280,310.7
39355,189.77
5721,171.16
41387,394.42
139795,199.07
39878,115.35
223739,310.7
273345,338.6
82004,271.63
35370,189.77
135846,264.19
17293,226.98
180172,87.44
74354,296.75
241944,292.09
93865,124.65
159827,124.65
109784,124.65
266461,264.19
53394,180.47
181504,115.35
52671,152.55
159890,171.16
12143,143.26
30963,180.47
252280,236.28
102455,347.91
30514,133.95
121120,217.67
183973,217.67
170993,143.26
226115,171.16
156293,203.72
147089,143.26
114988,124.65
66513,226.98
72463,180.47
106758,310.7
157260,310.7
17944,124.65
33414,133.95
137079,222.33
177140,310.7
53605,124.65
142896,310.7
9688,262.33
214167,171.16
105814,180.47
143594,310.7
172085,217.67
170006,329.3
98659,152.56
204993,143.26
29910,217.67
260876,217.67
249856,171.16
259735,301.4
29755,271.63
278296,310.7
168307,431.63
36290,366.51
251264,310.7
15921,208.37
8413,217.67
250202,124.65
234612,171.16
14605,262.33
96396,152.56
116706,217.67
205780,217.67
140389,217.67
129616,310.7
80508,124.65
109120,310.7
38327,133.95
196677,264.19
88998,271.63
43065,106.05
130540,217.67
62776,175.82
50948,226.98
158773,124.65
105173,152.56
133786,217.67
149581,226.98
266975,217.67
2224,320.0
18281,115.35
10856,152.56
105233,152.56
266448,171.16
214862,171.16
100929,189.77
45101,199.07
130804,143.26
95493,152.56
50583,222.33
26735,82.79
117709,226.98
219956,115.35
100103,189.77
272843,310.7
149063,124.65
17061,226.98
279621,264.19
88018,152.56
252839,199.07
53551,124.65
3315,171.16
284538,310.7
157931,171.16
280851,217.67
141659,124.65
108348,217.67
73738,301.4
33034,315.35
15894,199.07
238233,161.86
281288,199.07
264026,217.67
128165,310.7
268585,310.7
197814,199.07
85735,124.65
285521,310.7
21117,124.65
141406,217.67
47824,180.47
162781,92.09
152938,152.56
229173,171.16
19692,226.98
169539,124.65
199493,124.65
68383,203.73
101678,124.65
175915,217.67
202847,115.35
116757,152.56
96519,124.65
15228,143.26
146750,171.16
86698,222.33
184010,217.67
88314,217.68
215923,171.16
167564,92.09
130178,217.67
75626,180.47
18491,357.21
226627,310.7
214916,143.26
103069,189.77
16659,422.33
134965,124.65
232584,264.19
75325,273.49
277874,264.19
164916,217.67
83837,180.47
47905,175.82
34746,106.05
96037,226.98
136459,124.65
275391,171.16
256335,236.28
83976,152.56
3786,171.16
248802,124.65
241905,217.67
106915,217.67
221748,115.35
223284,124.65
156155,157.21
134234,152.56
261445,301.4
81141,273.49
258279,199.07
90614,152.56
277328,264.19
69398,236.28
68329,199.07
93725,152.56
65244,180.47
263582,310.7
75881,217.67
44958,115.35
22506,82.79
6846,366.51
34075,115.35
123939,124.65
88645,152.56
163475,171.16
286068,431.63
151358,222.33
148465,217.67
235483,310.7
198958,171.16
53868,133.95
147583,87.44
246070,310.7
92870,124.65
18318,180.47
680,152.56
259710,171.16
145044,171.16
80166,226.98
144416,231.63
71267,180.47
129207,199.07
234822,124.65
30299,226.98
34376,166.51
120176,152.56
149700,124.65
185606,124.65
202579,171.16
89279,213.03
36926,133.95
167916,143.26
237982,171.16
214190,199.07
125307,171.16
71534,199.07
103680,124.65
218106,124.65
128040,124.65
277845,264.19
267261,264.19
219406,171.16
125497,199.07
257076,310.7
176485,124.65
160534,124.65
258062,217.67
271472,338.6
136569,124.65
243896,199.07
24314,133.95
179349,171.16
221160,171.16
229589,124.65
226753,310.7
238338,143.26
116262,171.16
136228,171.16
158253,124.65
219772,124.65
205269,171.16
213646,217.67
77711,338.6
119157,217.67
25226,203.73
179294,171.16
167729,124.65
74398,217.68
39383,245.58
60192,271.63
30363,226.98
262549,124.65
78941,273.49
169664,92.09
31498,189.77
62222,271.63
288357,217.67
268523,171.16
270345,171.16
60680,292.09
12275,282.79
9548,262.33
27683,271.63
67938,271.63
248524,236.28
57597,161.86
17969,161.86
77079,226.98
151619,124.65
219206,171.16
16691,347.91
180066,217.67
262892,310.7
178468,124.65
231581,124.65
174617,124.65
32324,82.79
51792,226.98
213496,217.67
279321,264.19
193213,171.16
15815,152.56
22546,133.95
179826,87.44
78334,180.47
252092,124.65
201713,124.65
90503,217.68
169883,310.7
170255,217.67
76477,152.56
173203,143.26
189639,115.35
55588,124.65
1070,143.26
22058,87.44
35338,106.05
54436,271.63
125048,217.67
81362,152.56
218627,310.7
56695,271.63
198093,115.35
32850,394.42
3200,143.26
48929,180.47
92633,271.63
140837,87.44
175188,87.44
246225,217.67
88503,273.49
238957,199.07
98369,152.56
256704,199.07
234168,310.7
275236,217.67
249827,171.16
11278,282.79
40660,161.86
93313,208.37
68255,180.47
34665,180.47
248440,124.65
96017,347.91
187573,124.65
191167,133.95
83955,273.49
1614,357.21
243628,347.91
186023,124.65
52488,254.89
50449,199.07
160186,92.09
157955,217.67
191764,171.16
133343,231.63
19536,271.63
13752,262.33
132586,152.56
48691,271.63
247104,161.86
187633,124.65
235329,124.65
283088,143.26
163018,217.67
101621,124.65
202354,217.67
213020,124.65
51164,217.67
243716,236.28
209242,124.65
98801,310.7
124076,217.67
101366,180.47
201063,133.95
26387,226.98
114264,171.16
10511,282.79
214801,171.16
219374,124.65
82414,217.67
96066,338.6
28752,82.79
14947,171.16
71131,320.0
20650,106.05
80741,217.67
121771,152.56
187471,124.65
279640,124.65
54295,271.63
39818,115.35
166157,199.07
2994,143.26
7843,106.05
83363,273.49
94286,217.67
50054,152.56
167430,92.09
96773,152.56
99523,347.91
68875,124.65
41212,101.39
165687,236.28
19580,271.63
114261,152.56
217316,171.16
235209,236.28
40084,366.51
86423,273.49
101515,217.67
71903,310.69
252884,199.07
94448,180.47
181856,161.86
43892,161.86
271461,264.19
207752,264.19
210014,310.7
270850,310.7
106205,171.16
96908,264.19
151638,217.67
64483,213.03
161694,124.65
142762,124.65
257852,143.26
17539,180.47
72604,152.56
256839,236.28
256069,124.65
62142,217.68
103871,217.67
16960,161.86
134899,124.65
179123,217.67
224659,199.07
10435,161.86
196829,217.67
188462,310.7
288334,246.51
92033,180.47
203288,115.35
76450,217.67
154741,157.21
138332,217.67
157291,310.7
7940,171.16
276448,310.7
254622,199.07
47856,217.67
238916,217.67
279535,264.19
130476,171.16
197135,171.16
184603,152.56
265662,310.7
138499,199.07
3712,152.56
158536,231.63
103294,189.77
99910,199.07
170106,431.63
283930,124.65
108218,310.7
161170,217.67
201805,115.35
13797,115.35
18198,208.37
277542,310.7
78610,271.63
227115,217.67
12704,171.16
25725,161.86
95837,152.56
260766,310.7
195516,171.16
20235,292.09
172649,87.44
101283,208.37
281775,310.7
16770,106.05
180506,217.67
111184,217.67
46147,245.58
139977,199.07
235782,217.67
44918,385.12
226802,310.7
82066,180.47
75269,226.98
207568,217.67
136502,199.07
10070,217.67
252054,217.67
185489,171.16
238625,124.65
146800,226.98
35284,250.24
145081,171.16
33935,115.35
83553,271.63
173414,87.44
107693,152.56
98535,440.93
30566,82.79
229005,199.07
22359,208.38
16435,110.7
56944,180.47
62709,171.16
160506,92.09
81133,180.47
122377,217.67
230505,217.67
184066,264.19
29410,203.73
148696,199.07
239011,199.07
134936,124.65
142035,104.19
273173,385.12
146573,217.67
58199,161.86
89708,152.56
102005,189.77
241607,124.65
151064,87.44
138681,124.65
54605,180.47
39415,320.0
184633,124.65
152327,310.7
121414,357.21
140993,124.65
248139,171.16
47525,217.68
235631,310.7
43395,199.07
118901,106.05
56943,180.47
206545,124.65
250435,124.65
228820,171.16
87155,271.63
221219,171.16
41472,189.77
82360,310.7
54814,124.65
82157,273.49
214412,171.16
46947,217.67
258732,236.28
69328,245.58
3351,282.79
155102,92.09
231252,143.26
2906,143.26
19235,329.3
183110,161.86
95711,171.16
189351,124.65
279446,310.7
280041,124.65
103386,124.65
52272,231.63
61746,208.37
30099,161.86
156832,208.37
160406,124.65
78276,152.56
93755,152.56
197289,124.65
69724,213.03
28843,106.05
162439,124.65
73661,152.56
114341,208.37
258676,347.91
39303,180.47
132722,199.07
10260,217.67
123274,171.16
6234,262.33
169294,124.65
279776,264.19
41174,138.61
121938,199.07
181297,87.44
22331,106.05
39474,152.55
117327,217.67
138816,87.44
265010,385.12
44841,271.63
208854,171.16
28757,124.65
43393,189.77
120090,124.65
211376,124.65
53721,208.38
85710,180.47
62385,271.63
283500,310.7
154576,129.3
126916,217.67
139293,310.7
223984,217.67
76229,264.18
44814,161.86
15237,282.79
237728,217.67
248612,171.16
180777,301.4
278953,310.7
117030,310.7
239921,199.07
151167,124.65
100746,189.77
5371,106.05
117814,208.37
119424,226.97
167563,92.09
202035,310.7
105899,217.67
192907,217.67
277320,199.07
85030,152.56
243219,124.65
98629,189.77
100404,189.77
51230,124.65
92663,338.6
20575,133.95
176734,124.65
232904,143.26
128239,152.56
142177,124.65
262925,310.7
175397,310.7
113073,124.65
246223,217.67
19739,171.16
80284,431.63
225052,115.35
107756,152.56
7168,357.21
127892,226.98
213737,217.67
271888,264.19
12374,106.05
93256,213.03
116564,124.65
76660,217.67
86318,124.65
100591,152.56
249071,292.09
165208,171.16
21604,271.63
148056,199.07
30456,106.05
205356,115.35
49549,115.35
10462,217.67
33119,208.38
215225,217.67
130671,152.56
166846,292.09
217570,199.07
93691,152.56
27323,320.0
180292,161.86
7185,106.05
222585,217.67
143287,199.07
90504,222.33
70136,226.97
122081,124.65
12166,217.67
41811,115.35
152072,217.67
284573,375.81
27975,115.35
38001,217.67
162022,124.65
254908,292.09
18258,292.09
113939,208.37
161707,199.07
43554,431.63
123426,310.7
48094,236.28
51354,185.12
64305,271.63
231342,124.65
71531,180.47
12625,152.56
30152,366.51
163190,217.67
288441,199.07
102625,180.47
204574,124.65
107662,217.67
256096,217.67
59806,199.07
28557,82.79
175004,180.47
76029,180.47
52954,189.77
108346,217.67
84189,208.37
130218,217.67
122193,199.07
209513,236.28
44652,347.91
16847,115.35
232903,143.26
40931,320.0
208853,171.16
258250,347.91
7233,282.79
141500,171.16
161362,171.16
126207,124.65
89336,124.65
193712,115.35
258908,310.7
167709,92.09
90532,124.65
192757,310.7
234299,217.67
201143,124.65
61886,231.63
13347,124.65
176146,143.26
238981,347.91
127581,199.07
233569,357.21
185514,171.16
122172,199.07
195506,124.65
118585,124.65
234847,124.65
151201,124.65
173609,310.7
227158,217.67
9896,106.05
122055,152.56
117853,124.65
18290,180.47
247808,310.7
50162,217.68
13258,106.05
58380,180.47
274991,310.7
147850,152.56
167634,124.65
157446,217.67
98975,217.67
186136,189.77
182576,171.16
204414,171.16
38474,106.05
250956,236.28
31107,213.03
225523,217.67
263665,171.16
79816,217.67
256359,236.28
104285,208.37
272463,217.67
157262,310.7
182421,171.16
276013,264.19
76004,231.63
122017,152.56
156804,92.09
3729,199.07
2872,152.56
130705,310.7
17833,271.63
147047,124.65
87711,189.77
46999,431.63
22611,208.38
131234,124.65
18356,171.16
177254,217.67
229665,310.7
145234,431.63
56378,199.07
7299,171.16
154816,124.65
185703,152.56
107574,171.16
196044,115.35
183364,161.86
91196,306.05
165751,92.09
254239,292.09
11340,245.58
219661,124.65
113577,217.67
274994,385.12
148549,171.16
31422,82.79
8599,171.16
2642,106.05
106076,199.07
121054,310.7
104286,208.37
92984,152.56
91912,124.65
254464,143.26
92635,273.49
97472,124.65
120112,152.56
40359,82.79
120432,124.65
239722,171.16
146163,87.44
194677,264.19
183088,115.35
20470,226.98
170177,217.67
154922,124.65
660,282.79
225198,236.28
79205,273.49
68947,236.28
242979,171.16
164551,199.07
131500,231.63
217613,171.16
274542,310.7
112992,199.07
285492,310.7
243987,124.65
14168,282.79
177666,171.16
188246,161.86
124048,199.07
102114,189.77
19467,347.91
284946,171.16
248962,215.81
121976,217.67
45887,124.65
252722,236.28
259148,310.7
76649,171.16
75326,273.49
179656,87.44
272804,310.7
151809,310.7
136381,152.56
143985,124.65
33651,347.91
223392,133.95
152181,217.67
163595,199.07
38694,236.28
8669,245.58
106753,271.63
288054,310.7
207202,310.7
171647,310.7
141346,217.67
102875,124.65
161469,171.16
248836,292.09
258311,161.86
93809,152.56
161195,217.67
118469,217.67
272624,310.7
196002,115.35
189673,199.07
201740,115.35
33275,106.05
32424,208.37
65579,124.65
150622,199.07
278093,310.7
271657,217.67
48970,124.65
48746,271.63
86103,217.67
3423,143.26
133828,217.67
246568,171.16
280400,217.67
87588,124.65
55371,226.98
11977,171.16
27504,180.47
37548,189.77
18348,87.44
249410,310.7
178186,124.65
116441,124.65
95756,273.49
127261,171.16
181294,161.86
194082,124.65
54496,180.47
161633,124.65
63043,124.65
109968,310.7
2666,106.05
210158,217.67
77350,236.27
19360,161.86
192786,310.7
77776,273.49
265491,171.16
103412,152.56
33918,217.67
80647,199.07
263587,171.16
106458,338.61
29598,271.63
79250,217.67
232521,310.7
153755,315.35
96420,152.56
188787,171.16
223888,310.7
265364,338.6
204079,217.67
149358,124.65
177005,87.44
39000,110.7
274324,310.7
188681,217.67
72682,301.4
235936,310.7
68877,124.65
151617,124.65
223679,310.7
196611,217.67
217850,115.35
37407,250.24
40503,166.51
59729,338.6
275866,264.19
206478,199.07
167746,199.07
105232,152.56
126045,217.67
106961,217.67
141072,310.7
118975,310.7
19707,171.16
275585,199.07
172848,124.65
169561,124.65
80405,357.21
35405,329.3
3839,189.76
104026,124.65
101171,180.47
212397,124.65
234370,171.16
75259,180.47
99838,124.65
149863,124.65
11619,262.33
45788,366.51
16756,271.63
98967,124.65
227571,124.65
154218,361.86
44577,347.91
251320,310.7
244996,171.16
235180,171.16
181933,310.7
286852,199.07
79119,152.56
128971,124.65
167287,171.16
171980,217.67
198374,310.7
342,106.05
133934,310.7
175659,217.67
73852,124.65
154499,157.21
235001,357.21
101530,124.65
197140,264.19
64830,292.09
94266,273.49
228915,171.16
180691,217.67
176779,87.44
17839,347.91
114034,171.16
52740,203.73
100492,217.67
3260,357.21
170495,217.67
41874,217.67
253788,171.16
115923,310.7
88343,152.56
124990,217.67
198373,310.7
48127,366.51
173893,217.67
220914,199.07
240480,124.65
29756,271.63
284345,310.7
65345,152.56
171868,431.63
101597,189.77
6295,262.33
158122,124.65
117562,208.37
194934,217.67
190870,161.86
61209,413.03
16033,82.79
80088,226.98
113957,208.37
226488,115.35
104282,180.47
227537,199.07
95205,124.65
195965,133.95
111484,199.07
281947,124.65
123393,338.61
74770,240.93
278297,310.7
224447,171.16
29547,245.58
106935,273.49
135305,231.63
81048,273.49
236596,171.16
17873,271.63
109739,217.67
82794,222.33
39287,82.79
234549,199.07
191190,115.35
132478,152.56
231554,236.28
106672,217.67
31859,385.12
227907,236.28
58901,180.47
47192,226.98
90089,222.33
62460,180.47
70990,180.47
46380,180.47
89933,124.65
276685,310.7
112664,152.56
106301,152.56
271759,124.65
70038,180.47
230620,310.7
18680,133.95
271076,217.67
195368,124.65
243898,217.67
58237,180.47
272626,310.7
12519,143.26
123030,217.67
100511,189.77
195713,115.35
281991,124.65
165244,199.07
95109,338.61
107183,217.67
271594,264.19
110340,171.16
255367,217.67
53319,180.47
75100,180.47
24654,203.73
135791,310.7
174589,87.44
237210,199.07
84560,208.37
175768,171.16
253393,273.49
86974,180.47
84613,180.47
242995,171.16
92340,180.47
166417,92.09
223632,310.7
193909,124.65
91315,208.37
62173,271.63
130286,338.61
259207,217.67
22758,180.47
280757,199.07
151328,124.65
62901,226.98
67940,271.63
242029,143.26
217642,143.26
69422,231.63
52356,199.07
175498,217.67
14041,152.56
3310,106.05
77318,199.07
111181,199.07
12037,106.05
285767,459.53
217241,171.16
150470,171.16
77353,273.49
113245,124.65
149887,87.44
244606,217.67
45271,152.56
216531,236.28
48353,208.38
84341,273.49
174366,87.44
68299,180.47
50319,299.54
140209,199.07
218344,310.7
243949,236.28
189374,115.35
24560,82.79
100043,124.65
55839,199.07
35436,320.0
285210,199.07
102024,124.65
56793,180.47
13380,203.72
102277,124.65
249335,310.7
107361,236.28
234321,310.7
244807,171.16
10887,217.67
10755,217.67
30250,292.09
114147,152.56
101225,180.47
110782,217.67
283992,143.26
223155,171.16
245216,347.91
178813,310.7
254618,171.16
156,262.33
17676,166.51
4364,106.05
287544,143.26
129422,124.65
26345,133.95
124385,152.56
183925,217.67
5462,217.67
96139,180.47
150103,310.7
75650,124.65
15610,152.56
284415,217.67
256913,292.09
269946,143.26
217240,171.16
131951,217.67
284949,199.07
259180,310.7
99927,124.65
252012,292.09
166181,92.09
138578,124.65
259147,264.19
2243,171.16
64356,271.63
257466,310.7
203582,115.35
96854,264.19
275565,310.7
175808,171.16
14969,152.56
14995,375.81
239772,171.16
156868,124.65
132916,199.07
185017,217.67
113475,357.21
103522,124.65
208596,217.67
159070,310.7
221586,133.95
20885,203.73
55365,180.47
222250,310.7
85668,273.49
123151,217.67
125640,152.56
269434,264.19
115811,171.16
38562,101.39
208633,171.16
224517,171.16
72487,394.42
170295,217.67
70686,226.98
177863,87.44
178941,217.67
121351,171.16
281232,264.19
105515,199.07
132199,171.16
67479,124.65
110650,199.07
155558,315.35
136645,171.16
254085,161.86
142179,143.26
106359,226.98
12050,282.79
175626,217.67
243940,199.07
48293,226.98
73696,217.67
20183,208.37
170991,124.65
188024,124.65
278422,264.19
196517,310.7
122857,347.91
220359,310.7
189459,124.65
2930,87.44
116103,208.37
73369,180.47
174115,217.67
236452,124.65
145780,143.26
63585,152.56
249712,310.7
139400,217.67
215989,124.65
117942,152.56
184440,124.65
16749,431.63
88563,208.37
122173,199.07
83940,273.49
249106,124.65
25405,250.24
148566,199.07
185078,264.19
264286,264.19
187862,161.86
106425,264.19
45526,389.77
243093,171.16
166738,217.67
129055,152.56
108449,217.67
257499,310.7
238682,161.86
222077,171.16
228002,199.07
47186,152.56
104187,271.63
196728,217.67
263214,264.19
173381,124.65
280911,264.19
184466,124.65
136752,124.65
97785,338.6
77548,282.79
248264,264.19
89683,217.67
12270,143.26
277715,310.7
90472,124.65
272218,338.6
53004,347.91
97,262.33
207153,143.26
114542,199.07
189840,189.77
150561,310.7
82505,208.37
288572,199.07
233556,143.26
5598,106.05
79821,271.63
149180,171.16
2540,262.33
89000,273.49
220021,199.07
247511,143.26
112579,152.56
95133,245.58
141601,171.16
54112,152.55
142520,152.56
193668,124.65
41471,189.77
57629,124.65
221375,143.26
186557,310.7
29492,180.47
164307,92.09
10656,171.16
8192,357.21
254262,124.65
23433,82.79
182186,217.67
111624,152.56
118650,152.56
119773,124.65
147988,124.65
142816,310.7
243277,124.65
144452,124.65
7381,245.58
177807,143.26
285407,431.63
263398,217.67
22542,82.79
139518,375.81
25712,115.35
96717,152.56
19336,133.95
115768,208.37
186191,189.77
117755,338.61
267975,264.19
31045,203.73
94831,124.65
103709,217.68
48948,226.98
267276,171.16
229843,199.07
162918,310.7
21718,171.16
197162,124.65
282959,310.7
29120,213.03
178902,217.67
146072,124.65
220030,236.28
22980,106.05
229838,171.16
90836,271.63
70804,226.97
115990,208.37
85766,124.65
152748,124.65
61335,264.19
42966,133.95
257853,143.26
38112,143.26
3497,357.21
231114,236.28
195537,115.35
34208,161.86
245444,292.09
237889,217.67
107198,199.07
74848,180.47
266060,264.19
256767,347.91
185735,199.07
88852,152.56
169251,92.09
51023,143.25
80058,271.63
126698,310.7
35732,271.63
23618,271.63
108742,208.37
161661,124.65
29102,254.89
158566,92.09
78485,152.56
168462,217.67
210201,217.67
116950,124.65
260562,310.7
179769,124.65
287705,199.07
124868,217.67
257225,375.81
270890,385.12
203289,124.65
148012,124.65
136777,87.44
69030,292.09
287363,366.51
106178,273.49
16645,262.33
225749,217.67
237332,385.12
215695,171.16
11315,240.93
16726,262.33
14604,262.33
100949,152.56
265279,217.67
109601,124.65
239035,310.7
83732,273.49
159843,236.28
174614,87.44
143822,124.65
153102,129.3
137664,375.81
247428,347.91
107601,124.65
65713,185.12
123740,124.65
205052,124.65
222166,236.28
173089,124.65
135898,171.16
186844,217.67
55618,124.65
30720,82.79
83528,273.49
280953,199.07
131331,87.44
86701,254.88
259996,292.09
16438,180.47
155038,236.28
120665,152.56
154600,129.3
213361,310.7
21814,217.67
186409,189.77
41323,189.77
44925,115.35
73563,231.63
209631,115.35
159560,171.16
116732,124.65
47094,226.98
46874,115.35
152968,129.3
165606,92.09
85933,152.56
176885,87.44
132802,171.16
100334,124.65
131233,124.65
78846,180.47
30345,180.47
112918,124.65
73513,301.4
96551,124.65
29866,217.67
40410,133.95
157325,310.7
230573,217.67
236828,236.28
278000,143.26
222528,217.67
160951,310.7
24168,366.51
240406,292.09
58833,271.63
265811,338.6
140353,152.56
